time_ns,cycle,freq_step,f_word_hex,freq_hz,wave_out,step_sync
35070,1748,3,0x147ae144,3999999,90,0
35090,1749,3,0x147ae144,3999999,70,0
35110,1750,3,0x147ae144,3999999,64,0
35130,1751,3,0x147ae144,3999999,74,0
35150,1752,3,0x147ae144,3999999,97,0
35170,1753,3,0x147ae144,3999999,127,0
35190,1754,3,0x147ae144,3999999,158,0
35210,1755,3,0x147ae144,3999999,181,0
35230,1756,3,0x147ae144,3999999,191,0
35250,1757,3,0x147ae144,3999999,185,0
35270,1758,3,0x147ae144,3999999,165,0
35290,1759,3,0x147ae144,3999999,136,0
35310,1760,3,0x147ae144,3999999,104,0
35330,1761,3,0x147ae144,3999999,78,0
35350,1762,3,0x147ae144,3999999,65,0
35370,1763,3,0x147ae144,3999999,67,0
35390,1764,3,0x147ae144,3999999,84,0
35410,1765,3,0x147ae144,3999999,112,0
35430,1766,3,0x147ae144,3999999,143,0
35450,1767,3,0x147ae144,3999999,171,0
35470,1768,3,0x147ae144,3999999,188,0
35490,1769,3,0x147ae144,3999999,190,0
35510,1770,3,0x147ae144,3999999,177,0
35530,1771,3,0x147ae144,3999999,151,0
35550,1772,3,0x147ae144,3999999,120,0
35570,1773,3,0x147ae144,3999999,90,0
35590,1774,3,0x147ae144,3999999,70,0
35610,1775,3,0x147ae144,3999999,64,0
35630,1776,3,0x147ae144,3999999,74,0
35650,1777,3,0x147ae144,3999999,97,0
35670,1778,3,0x147ae144,3999999,127,0
35690,1779,3,0x147ae144,3999999,158,0
35710,1780,3,0x147ae144,3999999,181,0
35730,1781,3,0x147ae144,3999999,191,0
35750,1782,3,0x147ae144,3999999,185,0
35770,1783,3,0x147ae144,3999999,165,0
35790,1784,3,0x147ae144,3999999,136,0
35810,1785,3,0x147ae144,3999999,104,0
35830,1786,3,0x147ae144,3999999,78,0
35850,1787,3,0x147ae144,3999999,65,0
35870,1788,3,0x147ae144,3999999,67,0
35890,1789,3,0x147ae144,3999999,84,0
35910,1790,3,0x147ae144,3999999,112,0
35930,1791,3,0x147ae144,3999999,143,0
35950,1792,3,0x147ae144,3999999,171,0
35970,1793,3,0x147ae144,3999999,188,0
35990,1794,3,0x147ae144,3999999,190,0
36010,1795,3,0x147ae144,3999999,177,0
36030,1796,3,0x147ae144,3999999,151,0
36050,1797,3,0x147ae144,3999999,120,0
36070,1798,3,0x147ae144,3999999,90,0
36090,1799,3,0x147ae144,3999999,70,0
36110,1800,3,0x147ae144,3999999,64,0
36130,1801,3,0x147ae144,3999999,74,0
36150,1802,3,0x147ae144,3999999,97,0
36170,1803,3,0x147ae144,3999999,127,0
36190,1804,3,0x147ae144,3999999,158,0
36210,1805,3,0x147ae144,3999999,181,0
36230,1806,3,0x147ae144,3999999,191,0
36250,1807,3,0x147ae144,3999999,185,0
36270,1808,3,0x147ae144,3999999,165,0
36290,1809,3,0x147ae144,3999999,136,0
36310,1810,3,0x147ae144,3999999,104,0
36330,1811,3,0x147ae144,3999999,78,0
36350,1812,3,0x147ae144,3999999,65,0
36370,1813,3,0x147ae144,3999999,67,0
36390,1814,3,0x147ae144,3999999,84,0
36410,1815,3,0x147ae144,3999999,112,0
36430,1816,3,0x147ae144,3999999,143,0
36450,1817,3,0x147ae144,3999999,171,0
36470,1818,3,0x147ae144,3999999,188,0
36490,1819,3,0x147ae144,3999999,190,0
36510,1820,3,0x147ae144,3999999,177,0
36530,1821,3,0x147ae144,3999999,151,0
36550,1822,3,0x147ae144,3999999,120,0
36570,1823,3,0x147ae144,3999999,90,0
36590,1824,3,0x147ae144,3999999,70,0
36610,1825,3,0x147ae144,3999999,64,0
36630,1826,3,0x147ae144,3999999,74,0
36650,1827,3,0x147ae144,3999999,97,0
36670,1828,3,0x147ae144,3999999,127,0
36690,1829,3,0x147ae144,3999999,158,0
36710,1830,3,0x147ae144,3999999,181,0
36730,1831,3,0x147ae144,3999999,191,0
36750,1832,3,0x147ae144,3999999,185,0
36770,1833,3,0x147ae144,3999999,165,0
36790,1834,3,0x147ae144,3999999,136,0
36810,1835,3,0x147ae144,3999999,104,0
36830,1836,3,0x147ae144,3999999,78,0
36850,1837,3,0x147ae144,3999999,65,0
36870,1838,3,0x147ae144,3999999,67,0
36890,1839,3,0x147ae144,3999999,84,0
36910,1840,3,0x147ae144,3999999,112,0
36930,1841,3,0x147ae144,3999999,143,0
36950,1842,3,0x147ae144,3999999,171,0
36970,1843,3,0x147ae144,3999999,188,0
36990,1844,3,0x147ae144,3999999,190,0
37010,1845,3,0x147ae144,3999999,177,0
37030,1846,3,0x147ae144,3999999,151,0
37050,1847,3,0x147ae144,3999999,120,0
37070,1848,3,0x147ae144,3999999,90,0
37090,1849,3,0x147ae144,3999999,70,0
37110,1850,3,0x147ae144,3999999,64,0
37130,1851,3,0x147ae144,3999999,74,0
37150,1852,3,0x147ae144,3999999,97,0
37170,1853,3,0x147ae144,3999999,127,0
37190,1854,3,0x147ae144,3999999,158,0
37210,1855,3,0x147ae144,3999999,181,0
37230,1856,3,0x147ae144,3999999,191,0
37250,1857,3,0x147ae144,3999999,185,0
37270,1858,3,0x147ae144,3999999,165,0
37290,1859,3,0x147ae144,3999999,136,0
37310,1860,3,0x147ae144,3999999,104,0
37330,1861,3,0x147ae144,3999999,78,0
37350,1862,3,0x147ae144,3999999,65,0
37370,1863,3,0x147ae144,3999999,67,0
37390,1864,3,0x147ae144,3999999,84,0
37410,1865,3,0x147ae144,3999999,112,0
37430,1866,3,0x147ae144,3999999,143,0
37450,1867,3,0x147ae144,3999999,171,0
37470,1868,3,0x147ae144,3999999,188,0
37490,1869,3,0x147ae144,3999999,190,0
37510,1870,3,0x147ae144,3999999,177,0
37530,1871,3,0x147ae144,3999999,151,0
37550,1872,3,0x147ae144,3999999,120,0
37570,1873,3,0x147ae144,3999999,90,0
37590,1874,3,0x147ae144,3999999,70,0
37610,1875,3,0x147ae144,3999999,64,0
37630,1876,3,0x147ae144,3999999,74,0
37650,1877,3,0x147ae144,3999999,97,0
37670,1878,3,0x147ae144,3999999,127,0
37690,1879,3,0x147ae144,3999999,158,0
37710,1880,3,0x147ae144,3999999,181,0
37730,1881,3,0x147ae144,3999999,191,0
37750,1882,3,0x147ae144,3999999,185,0
37770,1883,3,0x147ae144,3999999,165,0
37790,1884,3,0x147ae144,3999999,136,0
37810,1885,3,0x147ae144,3999999,104,0
37830,1886,3,0x147ae144,3999999,78,0
37850,1887,3,0x147ae144,3999999,65,0
37870,1888,3,0x147ae144,3999999,67,0
37890,1889,3,0x147ae144,3999999,84,0
37910,1890,3,0x147ae144,3999999,112,0
37930,1891,3,0x147ae144,3999999,143,0
37950,1892,3,0x147ae144,3999999,171,0
37970,1893,3,0x147ae144,3999999,188,0
37990,1894,3,0x147ae144,3999999,190,0
38010,1895,3,0x147ae144,3999999,177,0
38030,1896,3,0x147ae144,3999999,151,0
38050,1897,3,0x147ae144,3999999,120,0
38070,1898,3,0x147ae144,3999999,90,0
38090,1899,3,0x147ae144,3999999,70,0
38110,1900,3,0x147ae144,3999999,64,0
38130,1901,3,0x147ae144,3999999,74,0
38150,1902,3,0x147ae144,3999999,97,0
38170,1903,3,0x147ae144,3999999,127,0
38190,1904,3,0x147ae144,3999999,158,0
38210,1905,3,0x147ae144,3999999,181,0
38230,1906,3,0x147ae144,3999999,191,0
38250,1907,3,0x147ae144,3999999,185,0
38270,1908,3,0x147ae144,3999999,165,0
38290,1909,3,0x147ae144,3999999,136,0
38310,1910,3,0x147ae144,3999999,104,0
38330,1911,3,0x147ae144,3999999,78,0
38350,1912,3,0x147ae144,3999999,65,0
38370,1913,3,0x147ae144,3999999,67,0
38390,1914,3,0x147ae144,3999999,84,0
38410,1915,3,0x147ae144,3999999,112,0
38430,1916,3,0x147ae144,3999999,143,0
38450,1917,3,0x147ae144,3999999,171,0
38470,1918,3,0x147ae144,3999999,188,0
38490,1919,3,0x147ae144,3999999,190,0
38510,1920,3,0x147ae144,3999999,177,0
38530,1921,3,0x147ae144,3999999,151,0
38550,1922,3,0x147ae144,3999999,120,0
38570,1923,3,0x147ae144,3999999,90,0
38590,1924,3,0x147ae144,3999999,70,0
38610,1925,3,0x147ae144,3999999,64,0
38630,1926,3,0x147ae144,3999999,74,0
38650,1927,3,0x147ae144,3999999,97,0
38670,1928,3,0x147ae144,3999999,127,0
38690,1929,3,0x147ae144,3999999,158,0
38710,1930,3,0x147ae144,3999999,181,0
38730,1931,3,0x147ae144,3999999,191,0
38750,1932,3,0x147ae144,3999999,185,0
38770,1933,3,0x147ae144,3999999,165,0
38790,1934,3,0x147ae144,3999999,136,0
38810,1935,3,0x147ae144,3999999,104,0
38830,1936,3,0x147ae144,3999999,78,0
38850,1937,3,0x147ae144,3999999,65,0
38870,1938,3,0x147ae144,3999999,67,0
38890,1939,3,0x147ae144,3999999,84,0
38910,1940,3,0x147ae144,3999999,112,0
38930,1941,3,0x147ae144,3999999,143,0
38950,1942,3,0x147ae144,3999999,171,0
38970,1943,3,0x147ae144,3999999,188,0
38990,1944,3,0x147ae144,3999999,190,0
39010,1945,3,0x147ae144,3999999,177,0
39030,1946,3,0x147ae144,3999999,151,0
39050,1947,3,0x147ae144,3999999,120,0
39070,1948,3,0x147ae144,3999999,90,0
39090,1949,3,0x147ae144,3999999,70,0
39110,1950,3,0x147ae144,3999999,64,0
39130,1951,3,0x147ae144,3999999,74,0
39150,1952,3,0x147ae144,3999999,97,0
39170,1953,3,0x147ae144,3999999,127,0
39190,1954,3,0x147ae144,3999999,158,0
39210,1955,3,0x147ae144,3999999,181,0
39230,1956,3,0x147ae144,3999999,191,0
39250,1957,3,0x147ae144,3999999,185,0
39270,1958,3,0x147ae144,3999999,165,0
39290,1959,3,0x147ae144,3999999,136,0
39310,1960,3,0x147ae144,3999999,104,0
39330,1961,3,0x147ae144,3999999,78,0
39350,1962,3,0x147ae144,3999999,65,0
39370,1963,3,0x147ae144,3999999,67,0
39390,1964,3,0x147ae144,3999999,84,0
39410,1965,3,0x147ae144,3999999,112,0
39430,1966,3,0x147ae144,3999999,143,0
39450,1967,3,0x147ae144,3999999,171,0
39470,1968,3,0x147ae144,3999999,188,0
39490,1969,3,0x147ae144,3999999,190,0
39510,1970,3,0x147ae144,3999999,177,0
39530,1971,3,0x147ae144,3999999,151,0
39550,1972,3,0x147ae144,3999999,120,0
39570,1973,3,0x147ae144,3999999,90,0
39590,1974,3,0x147ae144,3999999,70,0
39610,1975,3,0x147ae144,3999999,64,0
39630,1976,3,0x147ae144,3999999,74,0
39650,1977,3,0x147ae144,3999999,97,0
39670,1978,3,0x147ae144,3999999,127,0
39690,1979,3,0x147ae144,3999999,158,0
39710,1980,3,0x147ae144,3999999,181,0
39730,1981,3,0x147ae144,3999999,191,0
39750,1982,3,0x147ae144,3999999,185,0
39770,1983,3,0x147ae144,3999999,165,0
39790,1984,3,0x147ae144,3999999,136,0
39810,1985,3,0x147ae144,3999999,104,0
39830,1986,3,0x147ae144,3999999,78,0
39850,1987,3,0x147ae144,3999999,65,0
39870,1988,3,0x147ae144,3999999,67,0
39890,1989,3,0x147ae144,3999999,84,0
39910,1990,3,0x147ae144,3999999,112,0
39930,1991,3,0x147ae144,3999999,143,0
39950,1992,3,0x147ae144,3999999,171,0
39970,1993,3,0x147ae144,3999999,188,0
39990,1994,3,0x147ae144,3999999,190,0
40010,1995,3,0x147ae144,3999999,177,0
40030,1996,3,0x147ae144,3999999,151,0
40050,1997,3,0x147ae144,3999999,120,0
40070,1998,3,0x147ae144,3999999,90,0
40090,1999,3,0x147ae144,3999999,70,0
40110,2000,3,0x147ae147,3999999,64,1
40130,2001,4,0x147ae147,3999999,74,0
40150,2002,4,0x147ae147,3999999,97,0
40170,2003,4,0x147ae147,3999999,128,0
40190,2004,4,0x147ae147,3999999,158,0
40210,2005,4,0x147ae147,3999999,181,0
40230,2006,4,0x147ae147,3999999,191,0
40250,2007,4,0x147ae147,3999999,185,0
40270,2008,4,0x147ae147,3999999,165,0
40290,2009,4,0x147ae147,3999999,136,0
40310,2010,4,0x147ae147,3999999,104,0
40330,2011,4,0x147ae147,3999999,78,0
40350,2012,4,0x147ae147,3999999,65,0
40370,2013,4,0x147ae147,3999999,67,0
40390,2014,4,0x147ae147,3999999,84,0
40410,2015,4,0x147ae147,3999999,112,0
40430,2016,4,0x147ae147,3999999,143,0
40450,2017,4,0x147ae147,3999999,171,0
40470,2018,4,0x147ae147,3999999,188,0
40490,2019,4,0x147ae147,3999999,190,0
40510,2020,4,0x147ae147,3999999,177,0
40530,2021,4,0x147ae147,3999999,151,0
40550,2022,4,0x147ae147,3999999,120,0
40570,2023,4,0x147ae147,3999999,90,0
40590,2024,4,0x147ae147,3999999,70,0
40610,2025,4,0x147ae147,3999999,64,0
40630,2026,4,0x147ae147,3999999,74,0
40650,2027,4,0x147ae147,3999999,97,0
40670,2028,4,0x147ae147,3999999,127,0
40690,2029,4,0x147ae147,3999999,158,0
40710,2030,4,0x147ae147,3999999,181,0
40730,2031,4,0x147ae147,3999999,191,0
40750,2032,4,0x147ae147,3999999,185,0
40770,2033,4,0x147ae147,3999999,165,0
40790,2034,4,0x147ae147,3999999,136,0
40810,2035,4,0x147ae147,3999999,104,0
40830,2036,4,0x147ae147,3999999,78,0
40850,2037,4,0x147ae147,3999999,65,0
40870,2038,4,0x147ae147,3999999,67,0
40890,2039,4,0x147ae147,3999999,84,0
40910,2040,4,0x147ae147,3999999,112,0
40930,2041,4,0x147ae147,3999999,143,0
40950,2042,4,0x147ae147,3999999,171,0
40970,2043,4,0x147ae147,3999999,188,0
40990,2044,4,0x147ae147,3999999,190,0
41010,2045,4,0x147ae147,3999999,177,0
41030,2046,4,0x147ae147,3999999,151,0
41050,2047,4,0x147ae147,3999999,120,0
41070,2048,4,0x147ae147,3999999,90,0
41090,2049,4,0x147ae147,3999999,70,0
41110,2050,4,0x147ae147,3999999,64,0
41130,2051,4,0x147ae147,3999999,74,0
41150,2052,4,0x147ae147,3999999,97,0
41170,2053,4,0x147ae147,3999999,127,0
41190,2054,4,0x147ae147,3999999,158,0
41210,2055,4,0x147ae147,3999999,181,0
41230,2056,4,0x147ae147,3999999,191,0
41250,2057,4,0x147ae147,3999999,185,0
41270,2058,4,0x147ae147,3999999,165,0
41290,2059,4,0x147ae147,3999999,136,0
41310,2060,4,0x147ae147,3999999,104,0
41330,2061,4,0x147ae147,3999999,78,0
41350,2062,4,0x147ae147,3999999,65,0
41370,2063,4,0x147ae147,3999999,67,0
41390,2064,4,0x147ae147,3999999,84,0
41410,2065,4,0x147ae147,3999999,112,0
41430,2066,4,0x147ae147,3999999,143,0
41450,2067,4,0x147ae147,3999999,171,0
41470,2068,4,0x147ae147,3999999,188,0
41490,2069,4,0x147ae147,3999999,190,0
41510,2070,4,0x147ae147,3999999,177,0
41530,2071,4,0x147ae147,3999999,151,0
41550,2072,4,0x147ae147,3999999,120,0
41570,2073,4,0x147ae147,3999999,90,0
41590,2074,4,0x147ae147,3999999,70,0
41610,2075,4,0x147ae147,3999999,64,0
41630,2076,4,0x147ae147,3999999,74,0
41650,2077,4,0x147ae147,3999999,97,0
41670,2078,4,0x147ae147,3999999,127,0
41690,2079,4,0x147ae147,3999999,158,0
41710,2080,4,0x147ae147,3999999,181,0
41730,2081,4,0x147ae147,3999999,191,0
41750,2082,4,0x147ae147,3999999,185,0
41770,2083,4,0x147ae147,3999999,165,0
41790,2084,4,0x147ae147,3999999,136,0
41810,2085,4,0x147ae147,3999999,104,0
41830,2086,4,0x147ae147,3999999,78,0
41850,2087,4,0x147ae147,3999999,65,0
41870,2088,4,0x147ae147,3999999,67,0
41890,2089,4,0x147ae147,3999999,84,0
41910,2090,4,0x147ae147,3999999,112,0
41930,2091,4,0x147ae147,3999999,143,0
41950,2092,4,0x147ae147,3999999,171,0
41970,2093,4,0x147ae147,3999999,188,0
41990,2094,4,0x147ae147,3999999,190,0
42010,2095,4,0x147ae147,3999999,177,0
42030,2096,4,0x147ae147,3999999,151,0
42050,2097,4,0x147ae147,3999999,120,0
42070,2098,4,0x147ae147,3999999,90,0
42090,2099,4,0x147ae147,3999999,70,0
42110,2100,4,0x147ae147,3999999,64,0
42130,2101,4,0x147ae147,3999999,74,0
42150,2102,4,0x147ae147,3999999,97,0
42170,2103,4,0x147ae147,3999999,127,0
42190,2104,4,0x147ae147,3999999,158,0
42210,2105,4,0x147ae147,3999999,181,0
42230,2106,4,0x147ae147,3999999,191,0
42250,2107,4,0x147ae147,3999999,185,0
42270,2108,4,0x147ae147,3999999,165,0
42290,2109,4,0x147ae147,3999999,136,0
42310,2110,4,0x147ae147,3999999,104,0
42330,2111,4,0x147ae147,3999999,78,0
42350,2112,4,0x147ae147,3999999,65,0
42370,2113,4,0x147ae147,3999999,67,0
42390,2114,4,0x147ae147,3999999,84,0
42410,2115,4,0x147ae147,3999999,112,0
42430,2116,4,0x147ae147,3999999,143,0
42450,2117,4,0x147ae147,3999999,171,0
42470,2118,4,0x147ae147,3999999,188,0
42490,2119,4,0x147ae147,3999999,190,0
42510,2120,4,0x147ae147,3999999,177,0
42530,2121,4,0x147ae147,3999999,151,0
42550,2122,4,0x147ae147,3999999,120,0
42570,2123,4,0x147ae147,3999999,90,0
42590,2124,4,0x147ae147,3999999,70,0
42610,2125,4,0x147ae147,3999999,64,0
42630,2126,4,0x147ae147,3999999,74,0
42650,2127,4,0x147ae147,3999999,97,0
42670,2128,4,0x147ae147,3999999,127,0
42690,2129,4,0x147ae147,3999999,158,0
42710,2130,4,0x147ae147,3999999,181,0
42730,2131,4,0x147ae147,3999999,191,0
42750,2132,4,0x147ae147,3999999,185,0
42770,2133,4,0x147ae147,3999999,165,0
42790,2134,4,0x147ae147,3999999,136,0
42810,2135,4,0x147ae147,3999999,104,0
42830,2136,4,0x147ae147,3999999,78,0
42850,2137,4,0x147ae147,3999999,65,0
42870,2138,4,0x147ae147,3999999,67,0
42890,2139,4,0x147ae147,3999999,84,0
42910,2140,4,0x147ae147,3999999,112,0
42930,2141,4,0x147ae147,3999999,143,0
42950,2142,4,0x147ae147,3999999,171,0
42970,2143,4,0x147ae147,3999999,188,0
42990,2144,4,0x147ae147,3999999,190,0
43010,2145,4,0x147ae147,3999999,177,0
43030,2146,4,0x147ae147,3999999,151,0
43050,2147,4,0x147ae147,3999999,120,0
43070,2148,4,0x147ae147,3999999,90,0
43090,2149,4,0x147ae147,3999999,70,0
43110,2150,4,0x147ae147,3999999,64,0
43130,2151,4,0x147ae147,3999999,74,0
43150,2152,4,0x147ae147,3999999,97,0
43170,2153,4,0x147ae147,3999999,127,0
43190,2154,4,0x147ae147,3999999,158,0
43210,2155,4,0x147ae147,3999999,181,0
43230,2156,4,0x147ae147,3999999,191,0
43250,2157,4,0x147ae147,3999999,185,0
43270,2158,4,0x147ae147,3999999,165,0
43290,2159,4,0x147ae147,3999999,136,0
43310,2160,4,0x147ae147,3999999,104,0
43330,2161,4,0x147ae147,3999999,78,0
43350,2162,4,0x147ae147,3999999,65,0
43370,2163,4,0x147ae147,3999999,67,0
43390,2164,4,0x147ae147,3999999,84,0
43410,2165,4,0x147ae147,3999999,112,0
43430,2166,4,0x147ae147,3999999,143,0
43450,2167,4,0x147ae147,3999999,171,0
43470,2168,4,0x147ae147,3999999,188,0
43490,2169,4,0x147ae147,3999999,190,0
43510,2170,4,0x147ae147,3999999,177,0
43530,2171,4,0x147ae147,3999999,151,0
43550,2172,4,0x147ae147,3999999,120,0
43570,2173,4,0x147ae147,3999999,90,0
43590,2174,4,0x147ae147,3999999,70,0
43610,2175,4,0x147ae147,3999999,64,0
43630,2176,4,0x147ae147,3999999,74,0
43650,2177,4,0x147ae147,3999999,97,0
43670,2178,4,0x147ae147,3999999,127,0
43690,2179,4,0x147ae147,3999999,158,0
43710,2180,4,0x147ae147,3999999,181,0
43730,2181,4,0x147ae147,3999999,191,0
43750,2182,4,0x147ae147,3999999,185,0
43770,2183,4,0x147ae147,3999999,165,0
43790,2184,4,0x147ae147,3999999,136,0
43810,2185,4,0x147ae147,3999999,104,0
43830,2186,4,0x147ae147,3999999,78,0
43850,2187,4,0x147ae147,3999999,65,0
43870,2188,4,0x147ae147,3999999,67,0
43890,2189,4,0x147ae147,3999999,84,0
43910,2190,4,0x147ae147,3999999,112,0
43930,2191,4,0x147ae147,3999999,143,0
43950,2192,4,0x147ae147,3999999,171,0
43970,2193,4,0x147ae147,3999999,188,0
43990,2194,4,0x147ae147,3999999,190,0
44010,2195,4,0x147ae147,3999999,177,0
44030,2196,4,0x147ae147,3999999,151,0
44050,2197,4,0x147ae147,3999999,120,0
44070,2198,4,0x147ae147,3999999,90,0
44090,2199,4,0x147ae147,3999999,70,0
44110,2200,4,0x147ae147,3999999,64,0
44130,2201,4,0x147ae147,3999999,74,0
44150,2202,4,0x147ae147,3999999,97,0
44170,2203,4,0x147ae147,3999999,127,0
44190,2204,4,0x147ae147,3999999,158,0
44210,2205,4,0x147ae147,3999999,181,0
44230,2206,4,0x147ae147,3999999,191,0
44250,2207,4,0x147ae147,3999999,185,0
44270,2208,4,0x147ae147,3999999,165,0
44290,2209,4,0x147ae147,3999999,136,0
44310,2210,4,0x147ae147,3999999,104,0
44330,2211,4,0x147ae147,3999999,78,0
44350,2212,4,0x147ae147,3999999,65,0
44370,2213,4,0x147ae147,3999999,67,0
44390,2214,4,0x147ae147,3999999,84,0
44410,2215,4,0x147ae147,3999999,112,0
44430,2216,4,0x147ae147,3999999,143,0
44450,2217,4,0x147ae147,3999999,171,0
44470,2218,4,0x147ae147,3999999,188,0
44490,2219,4,0x147ae147,3999999,190,0
44510,2220,4,0x147ae147,3999999,177,0
44530,2221,4,0x147ae147,3999999,151,0
44550,2222,4,0x147ae147,3999999,120,0
44570,2223,4,0x147ae147,3999999,90,0
44590,2224,4,0x147ae147,3999999,70,0
44610,2225,4,0x147ae147,3999999,64,0
44630,2226,4,0x147ae147,3999999,74,0
44650,2227,4,0x147ae147,3999999,97,0
44670,2228,4,0x147ae147,3999999,127,0
44690,2229,4,0x147ae147,3999999,158,0
44710,2230,4,0x147ae147,3999999,181,0
44730,2231,4,0x147ae147,3999999,191,0
44750,2232,4,0x147ae147,3999999,185,0
44770,2233,4,0x147ae147,3999999,165,0
44790,2234,4,0x147ae147,3999999,136,0
44810,2235,4,0x147ae147,3999999,104,0
44830,2236,4,0x147ae147,3999999,78,0
44850,2237,4,0x147ae147,3999999,65,0
44870,2238,4,0x147ae147,3999999,67,0
44890,2239,4,0x147ae147,3999999,84,0
44910,2240,4,0x147ae147,3999999,112,0
44930,2241,4,0x147ae147,3999999,143,0
44950,2242,4,0x147ae147,3999999,171,0
44970,2243,4,0x147ae147,3999999,188,0
44990,2244,4,0x147ae147,3999999,190,0
45010,2245,4,0x147ae147,3999999,177,0
45030,2246,4,0x147ae147,3999999,151,0
45050,2247,4,0x147ae147,3999999,120,0
45070,2248,4,0x147ae147,3999999,90,0
45090,2249,4,0x147ae147,3999999,70,0
45110,2250,4,0x147ae147,3999999,64,0
45130,2251,4,0x147ae147,3999999,74,0
45150,2252,4,0x147ae147,3999999,97,0
45170,2253,4,0x147ae147,3999999,127,0
45190,2254,4,0x147ae147,3999999,158,0
45210,2255,4,0x147ae147,3999999,181,0
45230,2256,4,0x147ae147,3999999,191,0
45250,2257,4,0x147ae147,3999999,185,0
45270,2258,4,0x147ae147,3999999,165,0
45290,2259,4,0x147ae147,3999999,136,0
45310,2260,4,0x147ae147,3999999,104,0
45330,2261,4,0x147ae147,3999999,78,0
45350,2262,4,0x147ae147,3999999,65,0
45370,2263,4,0x147ae147,3999999,67,0
45390,2264,4,0x147ae147,3999999,84,0
45410,2265,4,0x147ae147,3999999,112,0
45430,2266,4,0x147ae147,3999999,143,0
45450,2267,4,0x147ae147,3999999,171,0
45470,2268,4,0x147ae147,3999999,188,0
45490,2269,4,0x147ae147,3999999,190,0
45510,2270,4,0x147ae147,3999999,177,0
45530,2271,4,0x147ae147,3999999,151,0
45550,2272,4,0x147ae147,3999999,120,0
45570,2273,4,0x147ae147,3999999,90,0
45590,2274,4,0x147ae147,3999999,70,0
45610,2275,4,0x147ae147,3999999,64,0
45630,2276,4,0x147ae147,3999999,74,0
45650,2277,4,0x147ae147,3999999,97,0
45670,2278,4,0x147ae147,3999999,127,0
45690,2279,4,0x147ae147,3999999,158,0
45710,2280,4,0x147ae147,3999999,181,0
45730,2281,4,0x147ae147,3999999,191,0
45750,2282,4,0x147ae147,3999999,185,0
45770,2283,4,0x147ae147,3999999,165,0
45790,2284,4,0x147ae147,3999999,136,0
45810,2285,4,0x147ae147,3999999,104,0
45830,2286,4,0x147ae147,3999999,78,0
45850,2287,4,0x147ae147,3999999,65,0
45870,2288,4,0x147ae147,3999999,67,0
45890,2289,4,0x147ae147,3999999,84,0
45910,2290,4,0x147ae147,3999999,112,0
45930,2291,4,0x147ae147,3999999,143,0
45950,2292,4,0x147ae147,3999999,171,0
45970,2293,4,0x147ae147,3999999,188,0
45990,2294,4,0x147ae147,3999999,190,0
46010,2295,4,0x147ae147,3999999,177,0
46030,2296,4,0x147ae147,3999999,151,0
46050,2297,4,0x147ae147,3999999,120,0
46070,2298,4,0x147ae147,3999999,90,0
46090,2299,4,0x147ae147,3999999,70,0
46110,2300,4,0x147ae147,3999999,64,0
46130,2301,4,0x147ae147,3999999,74,0
46150,2302,4,0x147ae147,3999999,97,0
46170,2303,4,0x147ae147,3999999,127,0
46190,2304,4,0x147ae147,3999999,158,0
46210,2305,4,0x147ae147,3999999,181,0
46230,2306,4,0x147ae147,3999999,191,0
46250,2307,4,0x147ae147,3999999,185,0
46270,2308,4,0x147ae147,3999999,165,0
46290,2309,4,0x147ae147,3999999,136,0
46310,2310,4,0x147ae147,3999999,104,0
46330,2311,4,0x147ae147,3999999,78,0
46350,2312,4,0x147ae147,3999999,65,0
46370,2313,4,0x147ae147,3999999,67,0
46390,2314,4,0x147ae147,3999999,84,0
46410,2315,4,0x147ae147,3999999,112,0
46430,2316,4,0x147ae147,3999999,143,0
46450,2317,4,0x147ae147,3999999,171,0
46470,2318,4,0x147ae147,3999999,188,0
46490,2319,4,0x147ae147,3999999,190,0
46510,2320,4,0x147ae147,3999999,177,0
46530,2321,4,0x147ae147,3999999,151,0
46550,2322,4,0x147ae147,3999999,120,0
46570,2323,4,0x147ae147,3999999,90,0
46590,2324,4,0x147ae147,3999999,70,0
46610,2325,4,0x147ae147,3999999,64,0
46630,2326,4,0x147ae147,3999999,74,0
46650,2327,4,0x147ae147,3999999,97,0
46670,2328,4,0x147ae147,3999999,127,0
46690,2329,4,0x147ae147,3999999,158,0
46710,2330,4,0x147ae147,3999999,181,0
46730,2331,4,0x147ae147,3999999,191,0
46750,2332,4,0x147ae147,3999999,185,0
46770,2333,4,0x147ae147,3999999,165,0
46790,2334,4,0x147ae147,3999999,136,0
46810,2335,4,0x147ae147,3999999,104,0
46830,2336,4,0x147ae147,3999999,78,0
46850,2337,4,0x147ae147,3999999,65,0
46870,2338,4,0x147ae147,3999999,67,0
46890,2339,4,0x147ae147,3999999,84,0
46910,2340,4,0x147ae147,3999999,112,0
46930,2341,4,0x147ae147,3999999,143,0
46950,2342,4,0x147ae147,3999999,171,0
46970,2343,4,0x147ae147,3999999,188,0
46990,2344,4,0x147ae147,3999999,190,0
47010,2345,4,0x147ae147,3999999,177,0
47030,2346,4,0x147ae147,3999999,151,0
47050,2347,4,0x147ae147,3999999,120,0
47070,2348,4,0x147ae147,3999999,90,0
47090,2349,4,0x147ae147,3999999,70,0
47110,2350,4,0x147ae147,3999999,64,0
47130,2351,4,0x147ae147,3999999,74,0
47150,2352,4,0x147ae147,3999999,97,0
47170,2353,4,0x147ae147,3999999,127,0
47190,2354,4,0x147ae147,3999999,158,0
